  [1/336] strict | spend_public_safety | cutoff=0.50 | size_total | full
  [45/336] strict | spend_police | cutoff=0.75 | size_total_hi | full
  [46/336] strict | spend_police | cutoff=0.75 | size_total_hi | drop_2020
  [47/336] strict | spend_corrections | cutoff=0.75 | size_total_hi | full
  [48/336] strict | spend_corrections | cutoff=0.75 | size_total_hi | drop_2020
  [49/336] strict | spend_welfare | cutoff=0.75 | size_total_hi | full
  [50/336] strict | spend_welfare | cutoff=0.75 | size_total_hi | drop_2020
  [51/336] strict | spend_education | cutoff=0.75 | size_total_hi | full
  [52/336] strict | spend_education | cutoff=0.75 | size_total_hi | drop_2020
  [53/336] strict | spend_highways | cutoff=0.75 | size_total_hi | full
  [54/336] strict | spend_highways | cutoff=0.75 | size_total_hi | drop_2020
  [55/336] strict | spend_fire | cutoff=0.75 | size_total_hi | full
  [56/336] strict | spend_fire | cutoff=0.75 | size_total_hi | drop_2020
  [57/336] strict | spend_public_safety | cutoff=0.90 | size_total | full
  [58/336] strict | spend_public_safety | cutoff=0.90 | size_total | drop_2020
  [59/336] strict | spend_police | cutoff=0.90 | size_total | full
  [60/336] strict | spend_police | cutoff=0.90 | size_total | drop_2020
  [61/336] strict | spend_corrections | cutoff=0.90 | size_total | full
  [62/336] strict | spend_corrections | cutoff=0.90 | size_total | drop_2020
  [63/336] strict | spend_welfare | cutoff=0.90 | size_total | full
  [64/336] strict | spend_welfare | cutoff=0.90 | size_total | drop_2020
  [65/336] strict | spend_education | cutoff=0.90 | size_total | full
  [66/336] strict | spend_education | cutoff=0.90 | size_total | drop_2020
  [67/336] strict | spend_highways | cutoff=0.90 | size_total | full
  [68/336] strict | spend_highways | cutoff=0.90 | size_total | drop_2020
  [69/336] strict | spend_fire | cutoff=0.90 | size_total | full
  [70/336] strict | spend_fire | cutoff=0.90 | size_total | drop_2020
  [71/336] strict | spend_public_safety | cutoff=0.90 | size_total_hi | full
  [72/336] strict | spend_public_safety | cutoff=0.90 | size_total_hi | drop_2020
  [73/336] strict | spend_police | cutoff=0.90 | size_total_hi | full
  [74/336] strict | spend_police | cutoff=0.90 | size_total_hi | drop_2020
  [75/336] strict | spend_corrections | cutoff=0.90 | size_total_hi | full
  [76/336] strict | spend_corrections | cutoff=0.90 | size_total_hi | drop_2020
  [77/336] strict | spend_welfare | cutoff=0.90 | size_total_hi | full
  [78/336] strict | spend_welfare | cutoff=0.90 | size_total_hi | drop_2020
  [79/336] strict | spend_education | cutoff=0.90 | size_total_hi | full
  [80/336] strict | spend_education | cutoff=0.90 | size_total_hi | drop_2020
  [81/336] strict | spend_highways | cutoff=0.90 | size_total_hi | full
  [82/336] strict | spend_highways | cutoff=0.90 | size_total_hi | drop_2020
  [83/336] strict | spend_fire | cutoff=0.90 | size_total_hi | full
  [84/336] strict | spend_fire | cutoff=0.90 | size_total_hi | drop_2020
  [85/336] strict | spend_public_safety | cutoff=0.95 | size_total | full
  [86/336] strict | spend_public_safety | cutoff=0.95 | size_total | drop_2020
  [87/336] strict | spend_police | cutoff=0.95 | size_total | full
  [88/336] strict | spend_police | cutoff=0.95 | size_total | drop_2020
  [89/336] strict | spend_corrections | cutoff=0.95 | size_total | full
  [90/336] strict | spend_corrections | cutoff=0.95 | size_total | drop_2020
  [91/336] strict | spend_welfare | cutoff=0.95 | size_total | full
  [92/336] strict | spend_welfare | cutoff=0.95 | size_total | drop_2020
  [93/336] strict | spend_education | cutoff=0.95 | size_total | full
  [94/336] strict | spend_education | cutoff=0.95 | size_total | drop_2020
  [95/336] strict | spend_highways | cutoff=0.95 | size_total | full
  [96/336] strict | spend_highways | cutoff=0.95 | size_total | drop_2020
  [97/336] strict | spend_fire | cutoff=0.95 | size_total | full
  [98/336] strict | spend_fire | cutoff=0.95 | size_total | drop_2020
  [99/336] strict | spend_public_safety | cutoff=0.95 | size_total_hi | full
  [100/336] strict | spend_public_safety | cutoff=0.95 | size_total_hi | drop_2020
  [101/336] strict | spend_police | cutoff=0.95 | size_total_hi | full
  [102/336] strict | spend_police | cutoff=0.95 | size_total_hi | drop_2020
  [103/336] strict | spend_corrections | cutoff=0.95 | size_total_hi | full
  [104/336] strict | spend_corrections | cutoff=0.95 | size_total_hi | drop_2020
  [105/336] strict | spend_welfare | cutoff=0.95 | size_total_hi | full
  [106/336] strict | spend_welfare | cutoff=0.95 | size_total_hi | drop_2020
  [107/336] strict | spend_education | cutoff=0.95 | size_total_hi | full
  [108/336] strict | spend_education | cutoff=0.95 | size_total_hi | drop_2020
  [109/336] strict | spend_highways | cutoff=0.95 | size_total_hi | full
  [110/336] strict | spend_highways | cutoff=0.95 | size_total_hi | drop_2020
  [111/336] strict | spend_fire | cutoff=0.95 | size_total_hi | full
  [112/336] strict | spend_fire | cutoff=0.95 | size_total_hi | drop_2020
  [113/336] permissive | spend_public_safety | cutoff=0.50 | size_total | full
  [114/336] permissive | spend_public_safety | cutoff=0.50 | size_total | drop_2020
  [115/336] permissive | spend_police | cutoff=0.50 | size_total | full
  [116/336] permissive | spend_police | cutoff=0.50 | size_total | drop_2020
  [117/336] permissive | spend_corrections | cutoff=0.50 | size_total | full
  [118/336] permissive | spend_corrections | cutoff=0.50 | size_total | drop_2020
  [119/336] permissive | spend_welfare | cutoff=0.50 | size_total | full
  [120/336] permissive | spend_welfare | cutoff=0.50 | size_total | drop_2020
  [121/336] permissive | spend_education | cutoff=0.50 | size_total | full
  [122/336] permissive | spend_education | cutoff=0.50 | size_total | drop_2020
  [123/336] permissive | spend_highways | cutoff=0.50 | size_total | full
  [124/336] permissive | spend_highways | cutoff=0.50 | size_total | drop_2020
  [125/336] permissive | spend_fire | cutoff=0.50 | size_total | full
  [126/336] permissive | spend_fire | cutoff=0.50 | size_total | drop_2020
  [127/336] permissive | spend_public_safety | cutoff=0.50 | size_total_hi | full
  [128/336] permissive | spend_public_safety | cutoff=0.50 | size_total_hi | drop_2020
  [129/336] permissive | spend_police | cutoff=0.50 | size_total_hi | full
  [130/336] permissive | spend_police | cutoff=0.50 | size_total_hi | drop_2020
  [131/336] permissive | spend_corrections | cutoff=0.50 | size_total_hi | full
  [132/336] permissive | spend_corrections | cutoff=0.50 | size_total_hi | drop_2020
  [133/336] permissive | spend_welfare | cutoff=0.50 | size_total_hi | full
  [134/336] permissive | spend_welfare | cutoff=0.50 | size_total_hi | drop_2020
  [135/336] permissive | spend_education | cutoff=0.50 | size_total_hi | full
  [136/336] permissive | spend_education | cutoff=0.50 | size_total_hi | drop_2020
  [137/336] permissive | spend_highways | cutoff=0.50 | size_total_hi | full
  [138/336] permissive | spend_highways | cutoff=0.50 | size_total_hi | drop_2020
  [139/336] permissive | spend_fire | cutoff=0.50 | size_total_hi | full
  [140/336] permissive | spend_fire | cutoff=0.50 | size_total_hi | drop_2020
  [141/336] permissive | spend_public_safety | cutoff=0.75 | size_total | full
  [142/336] permissive | spend_public_safety | cutoff=0.75 | size_total | drop_2020
  [143/336] permissive | spend_police | cutoff=0.75 | size_total | full
  [144/336] permissive | spend_police | cutoff=0.75 | size_total | drop_2020
  [145/336] permissive | spend_corrections | cutoff=0.75 | size_total | full
  [146/336] permissive | spend_corrections | cutoff=0.75 | size_total | drop_2020
  [147/336] permissive | spend_welfare | cutoff=0.75 | size_total | full
  [148/336] permissive | spend_welfare | cutoff=0.75 | size_total | drop_2020
  [149/336] permissive | spend_education | cutoff=0.75 | size_total | full
  [150/336] permissive | spend_education | cutoff=0.75 | size_total | drop_2020
  [151/336] permissive | spend_highways | cutoff=0.75 | size_total | full
  [152/336] permissive | spend_highways | cutoff=0.75 | size_total | drop_2020
  [153/336] permissive | spend_fire | cutoff=0.75 | size_total | full
  [154/336] permissive | spend_fire | cutoff=0.75 | size_total | drop_2020
  [155/336] permissive | spend_public_safety | cutoff=0.75 | size_total_hi | full
  [156/336] permissive | spend_public_safety | cutoff=0.75 | size_total_hi | drop_2020
  [157/336] permissive | spend_police | cutoff=0.75 | size_total_hi | full
  [158/336] permissive | spend_police | cutoff=0.75 | size_total_hi | drop_2020
  [159/336] permissive | spend_corrections | cutoff=0.75 | size_total_hi | full
  [160/336] permissive | spend_corrections | cutoff=0.75 | size_total_hi | drop_2020
  [161/336] permissive | spend_welfare | cutoff=0.75 | size_total_hi | full
  [162/336] permissive | spend_welfare | cutoff=0.75 | size_total_hi | drop_2020
  [163/336] permissive | spend_education | cutoff=0.75 | size_total_hi | full
  [164/336] permissive | spend_education | cutoff=0.75 | size_total_hi | drop_2020
  [165/336] permissive | spend_highways | cutoff=0.75 | size_total_hi | full
  [166/336] permissive | spend_highways | cutoff=0.75 | size_total_hi | drop_2020
  [167/336] permissive | spend_fire | cutoff=0.75 | size_total_hi | full
  [168/336] permissive | spend_fire | cutoff=0.75 | size_total_hi | drop_2020
  [169/336] permissive | spend_public_safety | cutoff=0.90 | size_total | full
  [170/336] permissive | spend_public_safety | cutoff=0.90 | size_total | drop_2020
  [171/336] permissive | spend_police | cutoff=0.90 | size_total | full
  [172/336] permissive | spend_police | cutoff=0.90 | size_total | drop_2020
  [173/336] permissive | spend_corrections | cutoff=0.90 | size_total | full
  [174/336] permissive | spend_corrections | cutoff=0.90 | size_total | drop_2020
  [175/336] permissive | spend_welfare | cutoff=0.90 | size_total | full
  [176/336] permissive | spend_welfare | cutoff=0.90 | size_total | drop_2020
  [177/336] permissive | spend_education | cutoff=0.90 | size_total | full
  [178/336] permissive | spend_education | cutoff=0.90 | size_total | drop_2020
  [179/336] permissive | spend_highways | cutoff=0.90 | size_total | full
  [180/336] permissive | spend_highways | cutoff=0.90 | size_total | drop_2020
  [181/336] permissive | spend_fire | cutoff=0.90 | size_total | full
  [182/336] permissive | spend_fire | cutoff=0.90 | size_total | drop_2020
  [183/336] permissive | spend_public_safety | cutoff=0.90 | size_total_hi | full
  [184/336] permissive | spend_public_safety | cutoff=0.90 | size_total_hi | drop_2020
  [185/336] permissive | spend_police | cutoff=0.90 | size_total_hi | full
  [186/336] permissive | spend_police | cutoff=0.90 | size_total_hi | drop_2020
  [187/336] permissive | spend_corrections | cutoff=0.90 | size_total_hi | full
  [188/336] permissive | spend_corrections | cutoff=0.90 | size_total_hi | drop_2020
  [189/336] permissive | spend_welfare | cutoff=0.90 | size_total_hi | full
  [190/336] permissive | spend_welfare | cutoff=0.90 | size_total_hi | drop_2020
  [191/336] permissive | spend_education | cutoff=0.90 | size_total_hi | full
  [192/336] permissive | spend_education | cutoff=0.90 | size_total_hi | drop_2020
  [193/336] permissive | spend_highways | cutoff=0.90 | size_total_hi | full
  [194/336] permissive | spend_highways | cutoff=0.90 | size_total_hi | drop_2020
  [195/336] permissive | spend_fire | cutoff=0.90 | size_total_hi | full
  [196/336] permissive | spend_fire | cutoff=0.90 | size_total_hi | drop_2020
  [197/336] permissive | spend_public_safety | cutoff=0.95 | size_total | full
  [198/336] permissive | spend_public_safety | cutoff=0.95 | size_total | drop_2020
  [199/336] permissive | spend_police | cutoff=0.95 | size_total | full
  [200/336] permissive | spend_police | cutoff=0.95 | size_total | drop_2020
  [201/336] permissive | spend_corrections | cutoff=0.95 | size_total | full
  [202/336] permissive | spend_corrections | cutoff=0.95 | size_total | drop_2020
  [203/336] permissive | spend_welfare | cutoff=0.95 | size_total | full
  [204/336] permissive | spend_welfare | cutoff=0.95 | size_total | drop_2020
  [205/336] permissive | spend_education | cutoff=0.95 | size_total | full
  [206/336] permissive | spend_education | cutoff=0.95 | size_total | drop_2020
  [207/336] permissive | spend_highways | cutoff=0.95 | size_total | full
  [208/336] permissive | spend_highways | cutoff=0.95 | size_total | drop_2020
  [209/336] permissive | spend_fire | cutoff=0.95 | size_total | full
  [210/336] permissive | spend_fire | cutoff=0.95 | size_total | drop_2020
  [211/336] permissive | spend_public_safety | cutoff=0.95 | size_total_hi | full
  [212/336] permissive | spend_public_safety | cutoff=0.95 | size_total_hi | drop_2020
  [213/336] permissive | spend_police | cutoff=0.95 | size_total_hi | full
  [214/336] permissive | spend_police | cutoff=0.95 | size_total_hi | drop_2020
  [215/336] permissive | spend_corrections | cutoff=0.95 | size_total_hi | full
  [216/336] permissive | spend_corrections | cutoff=0.95 | size_total_hi | drop_2020
  [217/336] permissive | spend_welfare | cutoff=0.95 | size_total_hi | full
  [218/336] permissive | spend_welfare | cutoff=0.95 | size_total_hi | drop_2020
  [219/336] permissive | spend_education | cutoff=0.95 | size_total_hi | full
  [220/336] permissive | spend_education | cutoff=0.95 | size_total_hi | drop_2020
  [221/336] permissive | spend_highways | cutoff=0.95 | size_total_hi | full
  [222/336] permissive | spend_highways | cutoff=0.95 | size_total_hi | drop_2020
  [223/336] permissive | spend_fire | cutoff=0.95 | size_total_hi | full
  [224/336] permissive | spend_fire | cutoff=0.95 | size_total_hi | drop_2020
  [225/336] noarrest | spend_public_safety | cutoff=0.50 | size_total | full
  [226/336] noarrest | spend_public_safety | cutoff=0.50 | size_total | drop_2020
  [227/336] noarrest | spend_police | cutoff=0.50 | size_total | full
  [228/336] noarrest | spend_police | cutoff=0.50 | size_total | drop_2020
  [229/336] noarrest | spend_corrections | cutoff=0.50 | size_total | full
  [230/336] noarrest | spend_corrections | cutoff=0.50 | size_total | drop_2020
  [231/336] noarrest | spend_welfare | cutoff=0.50 | size_total | full
  [232/336] noarrest | spend_welfare | cutoff=0.50 | size_total | drop_2020
  [233/336] noarrest | spend_education | cutoff=0.50 | size_total | full
  [234/336] noarrest | spend_education | cutoff=0.50 | size_total | drop_2020
  [235/336] noarrest | spend_highways | cutoff=0.50 | size_total | full
  [236/336] noarrest | spend_highways | cutoff=0.50 | size_total | drop_2020
  [237/336] noarrest | spend_fire | cutoff=0.50 | size_total | full
  [238/336] noarrest | spend_fire | cutoff=0.50 | size_total | drop_2020
  [239/336] noarrest | spend_public_safety | cutoff=0.50 | size_total_hi | full
  [240/336] noarrest | spend_public_safety | cutoff=0.50 | size_total_hi | drop_2020
  [241/336] noarrest | spend_police | cutoff=0.50 | size_total_hi | full
  [242/336] noarrest | spend_police | cutoff=0.50 | size_total_hi | drop_2020
  [243/336] noarrest | spend_corrections | cutoff=0.50 | size_total_hi | full
  [244/336] noarrest | spend_corrections | cutoff=0.50 | size_total_hi | drop_2020
  [245/336] noarrest | spend_welfare | cutoff=0.50 | size_total_hi | full
  [246/336] noarrest | spend_welfare | cutoff=0.50 | size_total_hi | drop_2020
  [247/336] noarrest | spend_education | cutoff=0.50 | size_total_hi | full
  [248/336] noarrest | spend_education | cutoff=0.50 | size_total_hi | drop_2020
  [249/336] noarrest | spend_highways | cutoff=0.50 | size_total_hi | full
  [250/336] noarrest | spend_highways | cutoff=0.50 | size_total_hi | drop_2020
  [251/336] noarrest | spend_fire | cutoff=0.50 | size_total_hi | full
  [252/336] noarrest | spend_fire | cutoff=0.50 | size_total_hi | drop_2020
  [253/336] noarrest | spend_public_safety | cutoff=0.75 | size_total | full
  [254/336] noarrest | spend_public_safety | cutoff=0.75 | size_total | drop_2020
  [255/336] noarrest | spend_police | cutoff=0.75 | size_total | full
  [256/336] noarrest | spend_police | cutoff=0.75 | size_total | drop_2020
  [257/336] noarrest | spend_corrections | cutoff=0.75 | size_total | full
  [258/336] noarrest | spend_corrections | cutoff=0.75 | size_total | drop_2020
  [259/336] noarrest | spend_welfare | cutoff=0.75 | size_total | full
  [260/336] noarrest | spend_welfare | cutoff=0.75 | size_total | drop_2020
  [261/336] noarrest | spend_education | cutoff=0.75 | size_total | full
  [262/336] noarrest | spend_education | cutoff=0.75 | size_total | drop_2020
  [263/336] noarrest | spend_highways | cutoff=0.75 | size_total | full
  [264/336] noarrest | spend_highways | cutoff=0.75 | size_total | drop_2020
  [265/336] noarrest | spend_fire | cutoff=0.75 | size_total | full
  [266/336] noarrest | spend_fire | cutoff=0.75 | size_total | drop_2020
  [267/336] noarrest | spend_public_safety | cutoff=0.75 | size_total_hi | full
  [268/336] noarrest | spend_public_safety | cutoff=0.75 | size_total_hi | drop_2020
  [269/336] noarrest | spend_police | cutoff=0.75 | size_total_hi | full
  [270/336] noarrest | spend_police | cutoff=0.75 | size_total_hi | drop_2020
  [271/336] noarrest | spend_corrections | cutoff=0.75 | size_total_hi | full
  [272/336] noarrest | spend_corrections | cutoff=0.75 | size_total_hi | drop_2020
  [273/336] noarrest | spend_welfare | cutoff=0.75 | size_total_hi | full
  [274/336] noarrest | spend_welfare | cutoff=0.75 | size_total_hi | drop_2020
  [275/336] noarrest | spend_education | cutoff=0.75 | size_total_hi | full
  [276/336] noarrest | spend_education | cutoff=0.75 | size_total_hi | drop_2020
  [277/336] noarrest | spend_highways | cutoff=0.75 | size_total_hi | full
  [278/336] noarrest | spend_highways | cutoff=0.75 | size_total_hi | drop_2020
  [279/336] noarrest | spend_fire | cutoff=0.75 | size_total_hi | full
  [280/336] noarrest | spend_fire | cutoff=0.75 | size_total_hi | drop_2020
  [281/336] noarrest | spend_public_safety | cutoff=0.90 | size_total | full
  [282/336] noarrest | spend_public_safety | cutoff=0.90 | size_total | drop_2020
  [283/336] noarrest | spend_police | cutoff=0.90 | size_total | full
  [284/336] noarrest | spend_police | cutoff=0.90 | size_total | drop_2020
  [285/336] noarrest | spend_corrections | cutoff=0.90 | size_total | full
  [286/336] noarrest | spend_corrections | cutoff=0.90 | size_total | drop_2020
  [287/336] noarrest | spend_welfare | cutoff=0.90 | size_total | full
  [288/336] noarrest | spend_welfare | cutoff=0.90 | size_total | drop_2020
  [289/336] noarrest | spend_education | cutoff=0.90 | size_total | full
  [290/336] noarrest | spend_education | cutoff=0.90 | size_total | drop_2020
  [291/336] noarrest | spend_highways | cutoff=0.90 | size_total | full
  [292/336] noarrest | spend_highways | cutoff=0.90 | size_total | drop_2020
  [293/336] noarrest | spend_fire | cutoff=0.90 | size_total | full
  [294/336] noarrest | spend_fire | cutoff=0.90 | size_total | drop_2020
  [295/336] noarrest | spend_public_safety | cutoff=0.90 | size_total_hi | full
  [296/336] noarrest | spend_public_safety | cutoff=0.90 | size_total_hi | drop_2020
  [297/336] noarrest | spend_police | cutoff=0.90 | size_total_hi | full
  [298/336] noarrest | spend_police | cutoff=0.90 | size_total_hi | drop_2020
  [299/336] noarrest | spend_corrections | cutoff=0.90 | size_total_hi | full
  [300/336] noarrest | spend_corrections | cutoff=0.90 | size_total_hi | drop_2020
  [301/336] noarrest | spend_welfare | cutoff=0.90 | size_total_hi | full
  [302/336] noarrest | spend_welfare | cutoff=0.90 | size_total_hi | drop_2020
  [303/336] noarrest | spend_education | cutoff=0.90 | size_total_hi | full
  [304/336] noarrest | spend_education | cutoff=0.90 | size_total_hi | drop_2020
  [305/336] noarrest | spend_highways | cutoff=0.90 | size_total_hi | full
  [306/336] noarrest | spend_highways | cutoff=0.90 | size_total_hi | drop_2020
  [307/336] noarrest | spend_fire | cutoff=0.90 | size_total_hi | full
  [308/336] noarrest | spend_fire | cutoff=0.90 | size_total_hi | drop_2020
  [309/336] noarrest | spend_public_safety | cutoff=0.95 | size_total | full
  [310/336] noarrest | spend_public_safety | cutoff=0.95 | size_total | drop_2020
  [311/336] noarrest | spend_police | cutoff=0.95 | size_total | full
  [312/336] noarrest | spend_police | cutoff=0.95 | size_total | drop_2020
  [313/336] noarrest | spend_corrections | cutoff=0.95 | size_total | full
  [314/336] noarrest | spend_corrections | cutoff=0.95 | size_total | drop_2020
  [315/336] noarrest | spend_welfare | cutoff=0.95 | size_total | full
  [316/336] noarrest | spend_welfare | cutoff=0.95 | size_total | drop_2020
  [317/336] noarrest | spend_education | cutoff=0.95 | size_total | full
  [318/336] noarrest | spend_education | cutoff=0.95 | size_total | drop_2020
  [319/336] noarrest | spend_highways | cutoff=0.95 | size_total | full
  [320/336] noarrest | spend_highways | cutoff=0.95 | size_total | drop_2020
  [321/336] noarrest | spend_fire | cutoff=0.95 | size_total | full
  [322/336] noarrest | spend_fire | cutoff=0.95 | size_total | drop_2020
  [323/336] noarrest | spend_public_safety | cutoff=0.95 | size_total_hi | full
  [324/336] noarrest | spend_public_safety | cutoff=0.95 | size_total_hi | drop_2020
  [325/336] noarrest | spend_police | cutoff=0.95 | size_total_hi | full
  [326/336] noarrest | spend_police | cutoff=0.95 | size_total_hi | drop_2020
  [327/336] noarrest | spend_corrections | cutoff=0.95 | size_total_hi | full
  [328/336] noarrest | spend_corrections | cutoff=0.95 | size_total_hi | drop_2020
  [329/336] noarrest | spend_welfare | cutoff=0.95 | size_total_hi | full
  [330/336] noarrest | spend_welfare | cutoff=0.95 | size_total_hi | drop_2020
  [331/336] noarrest | spend_education | cutoff=0.95 | size_total_hi | full
  [332/336] noarrest | spend_education | cutoff=0.95 | size_total_hi | drop_2020
  [333/336] noarrest | spend_highways | cutoff=0.95 | size_total_hi | full
  [334/336] noarrest | spend_highways | cutoff=0.95 | size_total_hi | drop_2020
  [335/336] noarrest | spend_fire | cutoff=0.95 | size_total_hi | full
  [336/336] noarrest | spend_fire | cutoff=0.95 | size_total_hi | drop_2020
